Time to add word (ns); Number of words in set
3881;4210.0
3882;7390.0
3883;6120.0
3883;16840.0
3883;5100.0
3883;8220.0
3884;5740.0
3884;6200.0
3884;11010.0
3884;5120.0
3884;4440.0
3884;5650.0
3884;9240.0
3885;6840.0
3885;4890.0
3885;15630.0
3885;11130.0
3885;12880.0
3886;5880.0
3886;3570.0
3887;5230.0
3888;4640.0
3889;5620.0
3889;4750.0
3889;7140.0
3889;13240.0
3889;4580.0
3890;8220.0
3890;5130.0
3891;13800.0
3891;12340.0
3891;11860.0
3891;12310.0
3892;11790.0
3892;9970.0
3892;9010.0
3893;5690.0
3894;4550.0
3896;5990.0
3897;4990.0
3898;5530.0
3898;5410.0
3898;4500.0
3898;5780.0
3898;5120.0
3899;5670.0
3899;13890.0
3899;11970.0
3900;7160.0
3901;11480.0
3901;10090.0
3901;5130.0
3901;7580.0
3903;6240.0
3903;5000.0
3904;5220.0
3905;5260.0
3906;5490.0
3909;6000.0
3909;4600.0
3909;5630.0
3910;5470.0
3911;6580.0
3911;11640.0
3912;12780.0
3913;11460.0
3914;9160.0
3914;12280.0
3915;17160.0
3916;13920.0
3917;28940.0
3919;11160.0
3919;15940.0
3920;13910.0
3920;9480.0
3920;13570.0
3920;9700.0
3920;10310.0
3922;6140.0
3922;7750.0
3923;5430.0
3924;5450.0
3925;6290.0
3926;4850.0
3926;5970.0
3927;5220.0
3928;7590.0
3928;9040.0
3929;5280.0
3930;6280.0
3930;15920.0
3930;8760.0
3931;6180.0
3931;5480.0
3931;4190.0
3931;5790.0
3931;5260.0
3932;5320.0
3932;4000.0
3932;4480.0
3932;8120.0
3933;5850.0
3933;5060.0
3933;5320.0
3933;4230.0
3933;5190.0
3933;5230.0
3933;5500.0
3933;5460.0
3934;5450.0
3934;6420.0
3934;16410.0
3936;10290.0
3936;5510.0
3937;7210.0
3938;16670.0
3939;11800.0
3943;13070.0
3945;8580.0
3945;5900.0
3947;10750.0
3949;9290.0
3949;9160.0
3949;7220.0
3949;5660.0
3949;5200.0
3949;5670.0
3949;16130.0
3950;9830.0
3950;16160.0
3950;6710.0
3950;8610.0
3950;7960.0
3952;9220.0
3952;8420.0
3954;8690.0
3954;4910.0
3954;8950.0
3954;9840.0
3955;5850.0
3956;5260.0
3956;5020.0
3957;6970.0
3959;9490.0
3961;7420.0
3961;9140.0
3961;7080.0
3961;8940.0
3961;4260.0
3962;10210.0
3962;4810.0
3962;8050.0
3962;5270.0
3962;5770.0
3963;4930.0
3963;4730.0
3964;5290.0
3964;10060.0
3964;7760.0
3964;8310.0
3965;17120.0
3965;15830.0
3965;13780.0
3966;14760.0
3966;15950.0
3966;10350.0
3966;9860.0
3968;9520.0
3968;4610.0
3968;10140.0
3970;4870.0
3973;8980.0
3977;10200.0
3978;11730.0
3979;9680.0
3979;14670.0
3979;5250.0
3979;5390.0
3979;5200.0
3979;5200.0
3981;6570.0
3982;4900.0
3982;5140.0
3982;6480.0
3983;7540.0
3984;9550.0
3985;10160.0
3985;9620.0
3985;9160.0
3985;8440.0
3986;9010.0
3987;9870.0
3987;8950.0
3988;7110.0
3988;4660.0
3989;5520.0
3990;9250.0
3990;5910.0
3990;5290.0
3991;13290.0
3991;4380.0
3991;4760.0
3992;5600.0
3993;14050.0
3993;5670.0
3994;4650.0
3994;5670.0
3994;4460.0
3994;4590.0
3996;7170.0
3996;5370.0
3997;4920.0
3997;5470.0
3999;4910.0
3999;5470.0
3999;4510.0
3999;6000.0
3999;3830.0
3999;5380.0
3999;5060.0
3999;4290.0
4000;4020.0
4000;6380.0
4002;5730.0
4003;5630.0
4004;4530.0
4005;5290.0
4005;5460.0
4006;6500.0
4006;8480.0
4006;5000.0
4006;4490.0
4006;4700.0
4006;4930.0
4007;5480.0
4007;4580.0
4010;4650.0
4011;4350.0
4011;4950.0
4011;5530.0
4011;4990.0
4011;5000.0
4011;5070.0
4012;5230.0
4012;4150.0
4012;7970.0
4013;4390.0
4014;4590.0
4015;5050.0
4015;4430.0
4016;4330.0
4017;5350.0
4018;4210.0
4018;4410.0
4018;4950.0
4018;8560.0
4018;5330.0
4018;4310.0
4019;5120.0
4019;4090.0
4020;4940.0
4021;5620.0
4021;4200.0
4021;4980.0
4022;4430.0
4023;5320.0
4023;3310.0
4023;4330.0
4024;3350.0
4024;4590.0
4024;5520.0
4025;4530.0
4025;4470.0
4026;5400.0
4026;4010.0
4026;4220.0
4026;3880.0
4026;4350.0
4026;4630.0
4027;9130.0
4027;3950.0
4027;6130.0
4029;4740.0
4029;3840.0
4029;4560.0
4030;5470.0
4030;3900.0
4031;5070.0
4032;4510.0
4032;4230.0
4032;5250.0
4033;4350.0
4033;4410.0
4033;4970.0
4033;4810.0
4033;4230.0
4034;4470.0
4036;4740.0
4037;4140.0
4037;5110.0
4037;4900.0
4037;4120.0
4037;4670.0
4038;4110.0
4040;4620.0
4040;4890.0
4041;5990.0
4042;4980.0
4042;4290.0
4044;4840.0
4044;5010.0
4044;4610.0
4044;4070.0
4044;4120.0
4046;3900.0
4047;3580.0
4048;4650.0
4050;4560.0
4050;3890.0
4051;4010.0
4052;4840.0
4052;3940.0
4053;4000.0
4054;4520.0
4054;4640.0
4055;3740.0
4056;5600.0
4057;3930.0
4057;4630.0
4057;5160.0
4057;3320.0
4058;4360.0
4058;3420.0
4059;4080.0
4059;3760.0
4059;3670.0
4061;4390.0
4062;3960.0
4062;5050.0
4062;3470.0
4062;3910.0
4063;3600.0
4064;4570.0
4064;3890.0
4065;3990.0
4065;3450.0
4067;4150.0
4067;3600.0
4067;4270.0
4068;3930.0
4068;2970.0
4069;3490.0
4069;3890.0
4070;4160.0
4070;6330.0
4071;4130.0
4071;3860.0
4071;3240.0
4073;4100.0
4074;3810.0
4076;4860.0
4077;4460.0
4079;4170.0
4081;4930.0
4082;4690.0
4082;3040.0
4082;4020.0
4082;3350.0
4083;3790.0
4083;4560.0
4083;3330.0
4083;3820.0
4084;3400.0
4085;3620.0
4085;2970.0
4086;3960.0
4086;3550.0
4086;4050.0
4087;3740.0
4087;3450.0
4087;3280.0
4087;4020.0
4089;4150.0
4089;4030.0
4089;7130.0
4089;13780.0
4090;4740.0
4090;4600.0
4090;4480.0
4090;3640.0
4091;4180.0
4091;4860.0
4091;3900.0
4091;3650.0
4091;4910.0
4091;5100.0
4092;3490.0
4092;3820.0
4092;4030.0
4093;4360.0
4093;3060.0
4093;3490.0
4094;4860.0
4094;3910.0
4095;4480.0
4095;4030.0
4095;3870.0
4095;3590.0
4095;4230.0
4095;4120.0
4095;3540.0
4095;3890.0
4095;4140.0
4096;3730.0
4098;4050.0
4098;3940.0
4099;4600.0
4100;5190.0
4100;3370.0
4102;5260.0
4102;3350.0
4103;3980.0
4103;3530.0
4103;3720.0
4103;4050.0
4104;3380.0
4104;3880.0
4104;4300.0
4104;3630.0
4104;3290.0
4104;3850.0
4104;3440.0
4105;6930.0
4105;4310.0
4105;3700.0
4105;3960.0
4105;4200.0
4105;3450.0
4105;3930.0
4105;3280.0
4105;3960.0
4107;3820.0
4109;4230.0
4109;3410.0
4109;3830.0
4109;4120.0
4109;3640.0
4110;4250.0
4111;3490.0
4113;4570.0
4114;5050.0
4114;8980.0
4114;4120.0
4115;3850.0
4117;3800.0
4118;3800.0
4119;4440.0
4119;3570.0
4119;3800.0
4120;4050.0
4122;4020.0
4122;4170.0
4123;4470.0
4123;3220.0
4123;4200.0
4124;4200.0
4124;4320.0
4124;4060.0
4124;3220.0
4125;3870.0
4125;4320.0
4126;4930.0
4127;3730.0
4127;4030.0
4127;3420.0
4127;4420.0
4127;3800.0
4127;4430.0
4127;4230.0
4127;4120.0
4128;4700.0
4128;4390.0
4129;3630.0
4130;4150.0
4130;3570.0
4130;4070.0
4133;4270.0
4135;4500.0
4136;3440.0
4138;4300.0
4139;4260.0
4139;3200.0
4141;5230.0
4142;4010.0
4142;4610.0
4143;3760.0
4143;4270.0
4145;4420.0
4145;3470.0
4145;3690.0
4145;4220.0
4145;4090.0
4145;3510.0
4146;4610.0
4146;4090.0
4146;4180.0
4147;4300.0
4148;4630.0
4148;3160.0
4149;3910.0
4150;3850.0
4151;3130.0
4151;3290.0
4151;4020.0
4152;5070.0
4152;3700.0
4154;3580.0
4154;3840.0
4155;4910.0
4156;3880.0
4157;4450.0
4158;4670.0
4158;3530.0
4158;3780.0
4159;4760.0
4160;4530.0
4160;3850.0
4160;3170.0
4160;3640.0
4162;8700.0
4164;9010.0
4164;6680.0
4164;7480.0
4164;3860.0
4164;4490.0
4164;5010.0
4164;3650.0
4164;4780.0
4164;4090.0
4165;4490.0
4165;4540.0
4165;3830.0
4165;4030.0
4165;4280.0
4165;4400.0
4165;4020.0
4168;5660.0
4168;4260.0
4169;4270.0
4170;3810.0
4170;3960.0
4171;4930.0
4174;5050.0
4174;4400.0
4174;4050.0
4175;4200.0
4176;5320.0
4176;8680.0
4176;4520.0
4179;12120.0
4181;4550.0
4183;5740.0
4185;4110.0
4186;4840.0
4186;3520.0
4187;3690.0
4187;4710.0
4187;4180.0
4188;4410.0
4190;5190.0
4191;6170.0
4191;4800.0
4192;5890.0
4192;5050.0
4193;5360.0
4194;5950.0
4194;4890.0
4195;5070.0
4195;5200.0
4196;4780.0
4196;4690.0
4196;4580.0
4196;4100.0
4196;4460.0
4196;4500.0
4196;5110.0
4197;4990.0
4197;3620.0
4197;4690.0
4199;5220.0
4200;4730.0
4201;3810.0
4201;4600.0
4201;4290.0
4201;4040.0
4202;4550.0
4202;4140.0
4202;4130.0
4202;3920.0
4202;3930.0
4202;4130.0
4203;3910.0
4203;3580.0
4205;3740.0
4205;3290.0
4205;3870.0
4205;3410.0
4205;3660.0
4205;3380.0
4205;3810.0
4205;4040.0
4205;3530.0
4205;3680.0
4205;2860.0
4205;3840.0
4205;3950.0
4206;4250.0
4206;4120.0
4206;3550.0
4206;4410.0
4206;4400.0
4207;4140.0
4207;3400.0
4208;4060.0
4208;3420.0
4208;3550.0
4210;4600.0
4213;3830.0
4213;4170.0
4213;3680.0
4214;3740.0
4214;3230.0
4215;3930.0
4215;3650.0
4215;4410.0
4215;4090.0
4215;4040.0
4215;3220.0
4215;3600.0
4215;3880.0
4215;3650.0
4215;3250.0
4217;3660.0
4217;3220.0
4217;4210.0
4218;3790.0
4218;3940.0
4219;3640.0
4219;3300.0
4220;9430.0
4220;5550.0
4222;6420.0
4222;6410.0
4222;6010.0
4222;6680.0
4222;6060.0
4223;7150.0
4224;6120.0
4224;3650.0
4224;3880.0
4224;3820.0
4224;4350.0
4225;4090.0
4226;3610.0
4226;4020.0
4226;3580.0
4226;3560.0
4228;3870.0
4228;3560.0
4228;3540.0
4228;3550.0
4228;4840.0
4229;3570.0
4229;4150.0
4229;3660.0
4229;3440.0
4230;3840.0
4231;3630.0
4232;3400.0
4232;4320.0
4232;4080.0
4233;4240.0
4233;3610.0
4233;3550.0
4233;4050.0
4233;3180.0
4233;3470.0
4236;3800.0
4236;3740.0
4237;3160.0
4237;2670.0
4238;3960.0
4240;3320.0
4241;3540.0
4242;4040.0
4242;3320.0
4243;3590.0
4243;3250.0
4244;3750.0
4245;3420.0
4248;4250.0
4248;3010.0
4248;3810.0
4248;3480.0
4248;4050.0
4248;3390.0
4249;3390.0
4249;3350.0
4249;3560.0
4249;3580.0
4250;3800.0
4250;6580.0
4250;6110.0
4250;8780.0
4250;7810.0
4250;6310.0
4253;7640.0
4254;6910.0
4256;8250.0
4256;8300.0
4256;5390.0
4256;6100.0
4256;4820.0
4256;4330.0
4256;4370.0
4256;3640.0
4257;4860.0
4257;4070.0
4258;3780.0
4260;5310.0
4260;4380.0
4261;4680.0
4261;4270.0
4261;7040.0
4262;6990.0
4263;5690.0
4263;6720.0
4264;5790.0
4264;4920.0
4265;6220.0
4266;6800.0
4266;5670.0
4269;7500.0
4270;7110.0
4270;6430.0
4270;6610.0
4270;3300.0
4271;3660.0
4271;4150.0
4271;3530.0
4271;3590.0
4272;4040.0
4272;3100.0
4272;3720.0
4272;4180.0
4272;3690.0
4273;3850.0
4273;3690.0
4273;6680.0
4273;6410.0
4273;6300.0
4274;6990.0
4274;6400.0
4275;5980.0
4275;5680.0
4275;6620.0
4275;5480.0
4275;3580.0
4275;5310.0
4275;6750.0
4275;6140.0
4275;5800.0
4276;6780.0
4276;6340.0
4277;7800.0
4277;6240.0
4278;6590.0
4279;7850.0
4280;5470.0
4281;7120.0
4281;5830.0
4281;5910.0
4281;6410.0
4284;7640.0
4284;6390.0
4284;5360.0
4284;6170.0
4285;6500.0
4286;6830.0
4286;6090.0
4287;6310.0
4287;5330.0
4289;4380.0
4289;3750.0
4290;3260.0
4290;3120.0
4291;3590.0
4291;2820.0
4294;4920.0
4295;3800.0
4296;3450.0
4297;3120.0
4297;3920.0
4297;3710.0
4298;7560.0
4298;6970.0
4298;4650.0
4299;7730.0
4299;5480.0
4302;6570.0
4303;6340.0
4306;6710.0
4306;6030.0
4306;6050.0
4306;6570.0
4307;6160.0
4308;6810.0
4308;5710.0
4308;3430.0
4308;3840.0
4308;4400.0
4308;3620.0
4308;3160.0
4308;3860.0
4308;3510.0
4308;3970.0
4308;4070.0
4308;4060.0
4309;3540.0
4309;6150.0
4309;5130.0
4309;5970.0
4309;7020.0
4310;8120.0
4310;5940.0
4312;8040.0
4314;6030.0
4314;4740.0
4315;7480.0
4315;5660.0
4315;7170.0
4315;5770.0
4315;5880.0
4315;6050.0
4315;5860.0
4315;6370.0
4315;5570.0
4315;7240.0
4315;5490.0
4315;5530.0
4315;5590.0
4316;6630.0
4316;5700.0
4316;5410.0
4316;5600.0
4317;5950.0
4317;5910.0
4317;5830.0
4317;5770.0
4318;5750.0
4318;6020.0
4318;5300.0
4318;6120.0
4318;5480.0
4318;6330.0
4318;5490.0
4318;6660.0
4318;5340.0
4318;6570.0
4320;7360.0
4320;6660.0
4320;6260.0
4320;5570.0
4320;5920.0
4320;5560.0
4321;5790.0
4321;5670.0
4322;5870.0
4323;6620.0
4323;6270.0
4323;4210.0
4323;6520.0
4325;7160.0
4325;6370.0
4325;6680.0
4325;5720.0
4325;5790.0
4325;6440.0
4327;5950.0
4327;5780.0
4328;6200.0
4328;6590.0
4328;6810.0
4328;6520.0
4328;5750.0
4329;5360.0
4329;6870.0
4329;5930.0
4330;6910.0
4330;3260.0
4330;9730.0
4330;6600.0
4330;5860.0
4330;6180.0
4330;6290.0
4331;5920.0
4331;5230.0
4331;5430.0
4331;5860.0
4331;6590.0
4332;8600.0
4335;9390.0
4335;5870.0
4336;7020.0
4336;6450.0
4337;5350.0
4337;6960.0
4337;4320.0
4337;5880.0
4337;5840.0
4337;6150.0
4337;7580.0
4337;6250.0
4338;5940.0
4340;6170.0
4340;7200.0
4340;5740.0
4340;5980.0
4340;7260.0
4340;6900.0
4342;4160.0
4342;4220.0
4342;6070.0
4343;7500.0
4343;5420.0
4343;6360.0
4343;4580.0
4343;5030.0
4344;6230.0
4345;8180.0
4345;6390.0
4345;6110.0
4345;5780.0
4345;6190.0
4345;5400.0
4347;6940.0
4347;6800.0
4347;7020.0
4347;6580.0
4347;6560.0
4347;5720.0
4348;7250.0
4348;5800.0
4349;6720.0
4349;6780.0
4351;8170.0
4351;5450.0
4353;6370.0
4354;7170.0
4354;4040.0
4354;5810.0
4356;4420.0
4357;3830.0
4358;4060.0
4358;4280.0
4358;7040.0
4358;5800.0
4358;7220.0
4358;5750.0
4359;6120.0
4360;5680.0
4361;5880.0
4361;6310.0
4361;5260.0
4361;6610.0
4361;6220.0
4361;5940.0
4361;3110.0
4361;3390.0
4361;3330.0
4361;3420.0
4361;3530.0
4361;6340.0
4361;6850.0
4361;5040.0
4361;5860.0
4361;3490.0
4361;6910.0
4361;5680.0
4361;5630.0
4361;6450.0
4362;6840.0
4362;5180.0
4362;5850.0
4362;5480.0
4363;6800.0
4363;6470.0
4363;5430.0
4363;6640.0
4363;6300.0
4363;6030.0
4364;3820.0
4364;6010.0
4364;5960.0
4365;6230.0
4365;5570.0
4365;6360.0
4365;5750.0
4365;5610.0
4365;6330.0
4365;6610.0
4366;6370.0
4366;5320.0
4367;6320.0
4367;5900.0
4367;5170.0
4367;6230.0
4367;6320.0
4367;5930.0
4367;4770.0
4367;3500.0
4367;5840.0
4367;7590.0
4367;6290.0
4367;6800.0
4367;5050.0
4367;6060.0
4367;6050.0
4367;6810.0
4367;6940.0
4367;6880.0
4368;5700.0
4369;7000.0
4370;6710.0
4372;7240.0
4372;6360.0
4372;6080.0
4372;5960.0
4372;5580.0
4372;6500.0
4373;6260.0
4373;5780.0
4374;5910.0
4375;4390.0
4375;2650.0
4375;3450.0
4376;4000.0
4376;4140.0
4376;3110.0
4376;3880.0
4376;3950.0
4376;3760.0
4376;3880.0
4376;3380.0
4378;5360.0
4378;5850.0
4379;6170.0
4379;6230.0
4379;7330.0
4380;6490.0
4380;5640.0
4380;8000.0
4383;7520.0
4383;6830.0
4384;5910.0
4384;6100.0
4385;6040.0
4385;3610.0
4385;3260.0
4385;3700.0
4385;3600.0
4385;3370.0
4385;3590.0
4385;3770.0
4385;4030.0
4386;7680.0
4386;4290.0
4386;3850.0
4386;3090.0
4386;5550.0
4386;5950.0
4386;6830.0
4386;5630.0
4387;6980.0
4387;6730.0
4387;7210.0
4387;5550.0
4387;6750.0
4387;6190.0
4387;6140.0
4387;6240.0
4387;7400.0
4387;3950.0
4388;4250.0
4388;3210.0
4388;4030.0
4388;4180.0
4388;3880.0
4391;4910.0
4392;4190.0
4392;3320.0
4393;4210.0
4393;3610.0
4393;6690.0
4394;18050.0
4394;19010.0
4394;14290.0
4394;16370.0
4395;19320.0
4395;11060.0
4395;9610.0
4395;9960.0
4395;8910.0
4395;10170.0
4395;14400.0
4396;16090.0
4396;16050.0
4396;14990.0
4396;12330.0
4396;21630.0
4396;15010.0
4396;20420.0
4397;12840.0
4397;19160.0
4397;17680.0
4397;16330.0
4397;14180.0
4397;14130.0
4397;14390.0
4397;15880.0
4398;16220.0
4398;14210.0
4398;16150.0
4398;17860.0
4398;16600.0
4398;18410.0
4398;13800.0
4398;16160.0
4398;4860.0
4398;8800.0
4399;9980.0
4400;7440.0
4401;9300.0
4401;8420.0
4402;8730.0
4402;8680.0
4402;8570.0
4402;7510.0
4402;8930.0
4402;8710.0
4402;7530.0
4402;15870.0
4402;10260.0
4402;7930.0
4403;8660.0
4403;8500.0
4403;10400.0
4404;7950.0
4404;7850.0
4404;11090.0
4404;6460.0
4404;10670.0
4404;9600.0
4404;8470.0
4405;9200.0
4406;10570.0
4407;8170.0
4408;7620.0
4408;9490.0
4408;10850.0
4408;7720.0
4410;15330.0
4410;9630.0
4411;9310.0
4412;10260.0
4412;8460.0
4412;8960.0
4412;9590.0
4414;8220.0
4414;10880.0
4414;8470.0
4415;9630.0
4415;8390.0
4415;8520.0
4417;19530.0
4417;23150.0
4417;7100.0
4417;11550.0
4417;8490.0
4417;8890.0
4417;7690.0
4418;10920.0
4418;11480.0
4419;22560.0
4420;12140.0
4422;11660.0
4422;8740.0
4422;5850.0
4422;10020.0
4423;8380.0
4424;11070.0
4426;10060.0
4427;10900.0
4427;7420.0
4427;7530.0
4428;9110.0
4429;9720.0
4430;9230.0
4431;8400.0
4431;6930.0
4432;7520.0
4434;10070.0
4435;9130.0
4435;6430.0
4435;8560.0
4436;10310.0
4437;9530.0
4437;7540.0
4437;9090.0
4437;9820.0
4438;12060.0
4438;8870.0
4438;8670.0
4438;25740.0
4438;10210.0
4438;10060.0
4438;12910.0
4438;8270.0
4439;9590.0
4441;12250.0
4441;8980.0
4441;6580.0
4442;9360.0
4443;10020.0
4443;15340.0
4443;8340.0
4444;8850.0
4444;7450.0
4444;9550.0
4446;13170.0
4446;6830.0
4447;7280.0
4448;7330.0
4448;21780.0
4449;19360.0
4450;11750.0
4450;12070.0
4450;9900.0
4452;11380.0
4452;7580.0
4452;8910.0
4452;13240.0
4453;11400.0
4454;14350.0
4454;7800.0
4455;15410.0
4455;10910.0
4455;18420.0
4457;8890.0
4458;7680.0
4458;9930.0
4458;8390.0
4459;10510.0
4461;10050.0
4462;9430.0
4462;10140.0
4463;8210.0
4463;9480.0
4463;9930.0
4466;8960.0
4467;9970.0
4467;8620.0
4468;8040.0
4469;8790.0
4470;10460.0
4471;10240.0
4471;8490.0
4471;8070.0
4471;8280.0
4471;7230.0
4471;9260.0
4471;7780.0
4471;8190.0
4472;10880.0
4472;9670.0
4474;7920.0
4475;10100.0
4475;8940.0
4475;12860.0
4477;24550.0
4477;11160.0
4478;10140.0
4478;8860.0
4478;9480.0
4478;12500.0
4478;8650.0
4478;9310.0
4478;6490.0
4478;8000.0
4478;10860.0
4478;5630.0
4478;8660.0
4478;7870.0
4478;7640.0
4478;8900.0
4478;10120.0
4479;9240.0
4481;10610.0
4481;9360.0
4481;8800.0
4482;8030.0
4482;9590.0
4483;10010.0
4484;15670.0
4484;8250.0
4484;10750.0
4485;8730.0
4488;11260.0
4490;10130.0
4491;10490.0
4491;9880.0
4492;8600.0
4492;8060.0
4494;10780.0
4495;9900.0
4496;11950.0
4496;9290.0
4498;8410.0
4498;7330.0
4498;9220.0
4498;9530.0
4498;18030.0
4500;10680.0
4501;9500.0
4502;7880.0
4503;10140.0
4504;9550.0
4504;6800.0
4505;11480.0
4506;8570.0
4510;10910.0
4511;7750.0
4512;11030.0
4514;13110.0
4514;7320.0
4514;7460.0
4514;8450.0
4514;8140.0
4515;10980.0
4515;17890.0
4515;11020.0
4515;9910.0
4515;10540.0
4516;7830.0
4517;8390.0
4517;8310.0
4518;8870.0
4518;10790.0
4518;9140.0
4519;9480.0
4520;9010.0
4520;11790.0
4520;10570.0
4521;11450.0
4523;8050.0
4524;9340.0
4524;8160.0
4524;8560.0
4525;10210.0
4527;9990.0
4529;12500.0
4529;11410.0
4531;8360.0
4532;7160.0
4532;9650.0
4533;8560.0
4534;7470.0
4534;9230.0
4535;8000.0
4536;8740.0
4537;8930.0
4537;10150.0
4538;10600.0
4539;10190.0
4540;10640.0
4542;10400.0
4544;11130.0
4544;6370.0
4544;10220.0
4544;7060.0
4546;10780.0
4547;9560.0
4548;10450.0
4549;10100.0
4551;18960.0
4552;10240.0
4552;9240.0
4552;8580.0
4552;10510.0
4553;9810.0
4554;7430.0
4554;9070.0
4555;7570.0
4555;15970.0
4555;15450.0
4555;13870.0
4555;25120.0
4555;7160.0
4556;23890.0
4556;18680.0
4556;22190.0
4556;23230.0
4556;15460.0
4558;7650.0
4558;9770.0
4558;9860.0
4558;9190.0
4558;10530.0
4559;8090.0
4559;26630.0
4559;14510.0
4559;8740.0
4559;8460.0
4559;9960.0
4559;8800.0
4559;8990.0
4561;17990.0
4561;9660.0
4562;10300.0
4562;7860.0
4563;9730.0
4568;9770.0
4568;8210.0
4569;26090.0
4569;13050.0
4569;17160.0
4569;9910.0
4569;9440.0
4569;10040.0
4571;10880.0
4572;18010.0
4572;9010.0
4572;7790.0
4573;8660.0
4573;10180.0
4573;8810.0
4574;9050.0
4575;9840.0
4575;8760.0
4576;9120.0
4576;8290.0
4578;8200.0
4578;18830.0
4578;20300.0
4578;10320.0
4578;8980.0
4578;9080.0
4580;9410.0
4580;10380.0
4580;15780.0
4580;9550.0
4580;10180.0
4580;8250.0
4580;15770.0
4580;12370.0
4580;16320.0
4582;16680.0
4584;19070.0
4584;15190.0
4584;13320.0
4584;21370.0
4584;17070.0
4585;15290.0
4586;8260.0
4586;8790.0
4586;9870.0
4586;10470.0
4586;24680.0
4586;11680.0
4586;14250.0
4586;18320.0
4586;15550.0
4586;15510.0
4586;14760.0
4586;16740.0
4586;15620.0
4586;15570.0
4586;15970.0
4586;14480.0
4586;15750.0
4586;6360.0
4586;9680.0
4587;10080.0
4588;8350.0
4588;13620.0
4589;17340.0
4589;12880.0
4590;17360.0
4592;14490.0
4592;8010.0
4593;9950.0
4593;8520.0
4593;9390.0
4593;13240.0
4593;12090.0
4594;13920.0
4594;12800.0
4595;8400.0
4595;9370.0
4596;10400.0
4597;9610.0
4597;18780.0
4597;15870.0
4597;17250.0
4597;14030.0
4597;15230.0
4597;16800.0
4597;14120.0
4597;12990.0
4598;17850.0
4599;16930.0
4600;12440.0
4600;15610.0
4601;16220.0
4601;18590.0
4601;18790.0
4601;15740.0
4603;14410.0
4605;16480.0
4606;16000.0
4606;14770.0
4608;15220.0
4608;8440.0
4608;11000.0
4608;8710.0
4608;8080.0
4608;16500.0
4608;13630.0
4608;15210.0
4608;14900.0
4608;17220.0
4609;17210.0
4609;13610.0
4612;16930.0
4612;16770.0
4612;15330.0
4612;16640.0
4612;17340.0
4613;15870.0
4614;11190.0
4614;8940.0
4614;9410.0
4614;9890.0
4614;12480.0
4614;17610.0
4616;17630.0
4616;14500.0
4616;15520.0
4616;15990.0
4616;16470.0
4617;18140.0
4618;18410.0
4618;17050.0
4618;14510.0
4618;15350.0
4619;19420.0
4619;7960.0
4619;7270.0
4619;5980.0
4620;10040.0
4620;10010.0
4621;19410.0
4622;17330.0
4624;15860.0
4624;15320.0
4624;18010.0
4626;13130.0
4626;15930.0
4627;25230.0
4627;14450.0
4627;15780.0
4627;7300.0
4627;16840.0
4627;11410.0
4627;9230.0
4627;8970.0
4627;8330.0
4627;9900.0
4627;10980.0
4627;11090.0
4628;11360.0
4628;8570.0
4628;15890.0
4628;9090.0
4628;9940.0
4629;11500.0
4629;8440.0
4630;12100.0
4633;10760.0
4634;8330.0
4635;10820.0
4636;9890.0
4638;9700.0
4639;9660.0
4640;8330.0
4640;9890.0
4640;8460.0
4640;17980.0
4640;8320.0
4640;18990.0
4641;10290.0
4641;8270.0
4641;9420.0
4641;17920.0
4642;10250.0
4642;9850.0
4642;8900.0
4642;8390.0
4642;13520.0
4643;15990.0
4643;9740.0
4643;8730.0
4643;9480.0
4644;10080.0
4644;8360.0
4644;8030.0
4644;10080.0
4645;8750.0
4645;7720.0
4645;7190.0
4645;8930.0
4645;9030.0
4646;9530.0
4647;11290.0
4647;9490.0
4648;9960.0
4648;7530.0
4648;9290.0
4648;10480.0
4648;8280.0
4650;9550.0
4650;10840.0
4650;15980.0
4650;14420.0
4650;9890.0
4650;8720.0
4650;8990.0
4651;10510.0
4651;8940.0
4651;10230.0
4651;8200.0
4652;8770.0
4652;10260.0
4652;9600.0
4652;8170.0
4652;8510.0
4652;7120.0
4653;9820.0
4655;9680.0
4656;9210.0
4656;8670.0
4656;9290.0
4656;7790.0
4657;8710.0
4657;7700.0
4657;8350.0
4657;8470.0
4657;8510.0
4657;7810.0
4657;9230.0
4657;9090.0
4657;7830.0
4657;7590.0
4658;8880.0
4658;9000.0
4658;7900.0
4658;8490.0
4658;10600.0
4658;14710.0
4658;14360.0
4658;10000.0
4659;9530.0
4659;9510.0
4659;8060.0
4659;9440.0
4659;7810.0
4659;10060.0
4660;8830.0
4660;9260.0
4662;11460.0
4662;10430.0
4662;10300.0
4662;9460.0
4662;8410.0
4663;10020.0
4663;9020.0
4663;11350.0
4663;10540.0
4663;9230.0
4665;9730.0
4666;10140.0
4666;15640.0
4667;16580.0
4667;16040.0
4667;8410.0
4668;9290.0
4669;7330.0
4669;9130.0
4669;10180.0
4669;7960.0
4669;8010.0
4669;7980.0
4670;19690.0
4670;10520.0
4670;8790.0
4671;9870.0
4671;8770.0
4671;10120.0
4673;10300.0
4673;7270.0
4673;8930.0
4674;10660.0
4674;8320.0
4674;8470.0
4674;8550.0
4674;12150.0
4674;17290.0
4674;13530.0
4674;8700.0
4674;8550.0
4675;9590.0
4675;9670.0
4676;8040.0
4676;10350.0
4676;8920.0
4676;9990.0
4676;16780.0
4677;14340.0
4679;16240.0
4679;8280.0
4679;9720.0
4679;12220.0
4679;8680.0
4680;9790.0
4680;9570.0
4680;9820.0
4680;8000.0
4680;9440.0
